path,metadata,hasmetadata,version,isuserpro,isuserpublisher,isuserstaff,haspaywall,israted,isofficial,isoriginal,isdraft,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,hasannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetall,subsetrated,subsetdeduplicated,subsetrateddeduplicated
./data/b/3/Qmb3jezr7dWLdM53VhyYaZWGXtwivxL6N2eCpEXpHMChQd.json,./metadata/0/3005411.json,True,2.06,True,False,False,False,False,False,False,False,False,False,0,0,50,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,wroclawuniversitylibrary-publicdomain-digitallibrary-muzykawokalna-drukokolicznociowy-lsk-niemcy-w-maciejiihabsburgarcyksiaustrii-krlczechiwgier-cesarzwitegocesarstwarzymskiegonaroduniemieckiego,,Samuel Besler - In augustissimum felicissimum,,,Samuel Besler,,0,8,52-52-52-52-52-52-52-52,301440,1255.999999873353,87,157,1383,15.89655172413793,11,True,1074,True,2468,2.977823615594585,0.9350152905198776,0.9799628450106156,/data2/zachary/musescore/data/b/3/Qmb3jezr7dWLdM53VhyYaZWGXtwivxL6N2eCpEXpHMChQd.mscz,True,/data2/zachary/musescore/data/b/3/Qmb3jezr7dWLdM53VhyYaZWGXtwivxL6N2eCpEXpHMChQd.mscz,True,/data2/zachary/musescore/data/b/3/Qmb3jezr7dWLdM53VhyYaZWGXtwivxL6N2eCpEXpHMChQd.mscz,True,True,False,True,False
./data/U/R/QmURekfZv1qfoC1c2d1hBKUQ71ydr7T7csETPGHFs7z3bN.json,./metadata/6/4907862.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,1,61,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Itsy Bitsy Spider,Itsy Bitsy Spider,,Misc tunes,,,1,1,0,22560,11.749999999843334,17,95,47,2.764705882352941,2,True,47,True,96,2.13543320566901,1.0,0.9015151515151516,/data2/zachary/musescore/data/X/L/QmXLxLoiuJj8DsfvfazwyYLqwR7wt2Yfq4JDGVkDDhaYSS.mscz,False,/data2/zachary/musescore/data/W/7/QmW7yPn6MR28DsAj8Q4ZNUAumAaCmwbaZPS7wyP57djpBr.mscz,False,/data2/zachary/musescore/data/e/5/Qme5fWGZwE6BWyydh2cvEcRcWdDt1fURnB3ChQGvYN5mrm.mscz,False,True,False,False,False
./data/a/z/Qmaz9CdUxWoGsk9mit67iVkTSH2FUKWx28eTp4v6VvdSCg.json,./metadata/1/4725367.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,The Athole Volunteers Quickstep,Niel Gow - The Athole Volunteers Quickstep,,Niel Gow,Niel Gow (1727-1831),,1,1,0,47280,24.624999999671665,36,198,187,5.194444444444445,34,True,0,False,221,2.4592921514703048,1.0,0.9348958333333334,/data2/zachary/musescore/data/V/3/QmV3Cpt73R6ZDy8xvgPYnzhYfPwXMyE3BpUze4YsJjbQxP.mscz,False,/data2/zachary/musescore/data/V/3/QmV3Cpt73R6ZDy8xvgPYnzhYfPwXMyE3BpUze4YsJjbQxP.mscz,False,/data2/zachary/musescore/data/a/z/Qmaz9CdUxWoGsk9mit67iVkTSH2FUKWx28eTp4v6VvdSCg.mscz,True,True,False,True,False
./data/Z/J/QmZJ4zzwYHQqk7PQfyDm7KA7VjXfk9CmrCms1raBEfEHrZ.json,./metadata/3/4659719.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,No.112 Hand Me Down the Tackle,reel - No.112 Hand Me Down the Tackle,,reel,reel,,1,1,0,30720,31.999999999173333,16,64,130,8.125,4,True,0,False,134,2.728148505966117,0.953846153846154,0.9739583333333334,/data2/zachary/musescore/data/b/4/Qmb4x1XZB6QiHP94SiTwzXgE6VfbQSHn9TDB8qHmUUnRvh.mscz,False,/data2/zachary/musescore/data/X/D/QmXDANer37tfh1kcDXUL431vzEsH9EWMv3Bm2DaSAw3nVM.mscz,False,/data2/zachary/musescore/data/P/r/QmPrnwn7mWPgGXEJWqHBZ1oKs2sq3FgJ753McdrtDSr4Az.mscz,False,True,False,False,False
./data/U/5/QmU5W42RRVFg5dajWEp5bEKmXGUpdNfLhHp3KAaExzJjJV.json,./metadata/7/4682105.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Mills Are Grinding (2nd Setting),The Mills Are Grinding (2nd Setting),,Misc tunes,,,1,1,0,40320,98.66666666182591,17,42,151,8.882352941176471,17,True,0,False,168,2.878285687660276,0.9668874172185432,0.9603174603174603,/data2/zachary/musescore/data/f/J/QmfJfsWGzwLzD3rB7x3ozj25ifjGTYyFs4PRsaK3owSfLY.mscz,False,/data2/zachary/musescore/data/a/y/Qmayic8tMTN6wWseTx3QmdP8UDYNJZKFKB4Wo4jU7oQ4Bb.mscz,False,/data2/zachary/musescore/data/V/h/QmVhgo5vvAmBbYRReoYhFsmJhxvvAjoUJju16wtt9W4EVw.mscz,False,True,False,False,False
./data/a/n/Qmanyuy6LnsUuyJoqRmsZij3r39sUQq1ciXMwJrUDoQcxY.json,./metadata/8/4691342.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Could Man his Wish obtain.,Could Man his Wish obtain.,,Misc tunes,,,1,1,0,107520,223.99999998861333,60,116,194,3.2333333333333334,5,True,0,False,199,3.1572545068413485,0.8556701030927835,0.9352678571428572,/data2/zachary/musescore/data/Y/n/QmYnXKmZP5Qfq5kzYTHk8QqEKLLq9XPggJtuegPqggX8PC.mscz,False,/data2/zachary/musescore/data/d/C/QmdCP8bTdBDcsejKsx9wemp4XvRVQp7LBwnqRchmeH4w8J.mscz,False,/data2/zachary/musescore/data/a/n/Qmanyuy6LnsUuyJoqRmsZij3r39sUQq1ciXMwJrUDoQcxY.mscz,True,True,False,True,False
./data/c/v/QmcvzbiqM5Sq2PsyEUk1EkcTJZ8sC5NP4oZSDWwcja3Lur.json,./metadata/9/4689648.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,1,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Padraig O'Keefe's Slide,Dan O'Keefe's slide,,Misc tunes,,,1,1,0,46080,23.99999999968,32,192,136,4.25,3,True,0,False,139,2.3285962491982355,1.0,0.9114583333333334,/data2/zachary/musescore/data/V/7/QmV7HQ2aRdsV1bof2vNE1bJ74ni9qffAJ3qyJQshQPtFSe.mscz,False,/data2/zachary/musescore/data/V/7/QmV7HQ2aRdsV1bof2vNE1bJ74ni9qffAJ3qyJQshQPtFSe.mscz,False,/data2/zachary/musescore/data/U/u/QmUucTdnH2jFAuA3QP4jARKwqzMk3p5t4wFnFrNWTJDM6T.mscz,False,True,False,False,False
./data/V/5/QmV5M4aaMQFC5AUafFMHTVW5jUmqdxP9Hoy1RRUTXfdmBR.json,./metadata/8/6132445.json,True,3.01,False,False,False,False,False,False,False,False,True,False,1,0,59,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,classical,,,Concerto Transcription After Vivaldi In D Major,Concerto Transcription After Vivaldi In D Major I . No Tempo Indicated,,Johann Sebastian Bach,Antonio Lucio Vivaldi - Johann Sebastian Bach,,0,2,4-6,90120,111.09966337841102,52,189,2723,52.36538461538461,344,True,0,False,3067,2.926318615382605,0.9623836126629424,0.9732789855072465,/data2/zachary/musescore/data/V/5/QmV5M4aaMQFC5AUafFMHTVW5jUmqdxP9Hoy1RRUTXfdmBR.mscz,True,/data2/zachary/musescore/data/V/5/QmV5M4aaMQFC5AUafFMHTVW5jUmqdxP9Hoy1RRUTXfdmBR.mscz,True,/data2/zachary/musescore/data/V/5/QmV5M4aaMQFC5AUafFMHTVW5jUmqdxP9Hoy1RRUTXfdmBR.mscz,True,True,False,True,False
./data/Y/r/QmYrV2PzDB3rhFH8DALKU8NvCZmHBF2haAdYNwBF6MwNAd.json,./metadata/6/931996.json,True,2.06,True,False,False,False,False,False,False,False,False,False,9,132,25595,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,soundtrack,,xfiles-xfiles-xfilestheme-xfilesthemesong-xfiles-xfilestheme-illuminati,the x-files theme,X-Files Theme,3,Misc Television,music by Mark Snow,,2,1,0,160560,167.2499999956794,63,315,579,9.19047619047619,158,True,0,False,737,2.8982500898955754,0.882661996497373,0.9375,/data2/zachary/musescore/data/b/i/QmbiBPbo8Y22gPoo4qRevpTPK5hQJz8khjx1wMSLNvNsVr.mscz,False,/data2/zachary/musescore/data/d/p/QmdpGwG2LKEykhtrCWHV6okAWegidYanEt3FauPjR8JMKR.mscz,False,/data2/zachary/musescore/data/Y/r/QmYrV2PzDB3rhFH8DALKU8NvCZmHBF2haAdYNwBF6MwNAd.mscz,True,True,False,True,False
./data/S/f/QmSfV7zr8UFD74uo9LvD4KJPrX12jhUfFHCTqsstv1pN3T.json,./metadata/5/5867571.json,True,3.01,True,False,False,False,True,False,False,False,False,False,0,34,1253,10,4.77,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,violetevergardenclarinet-anime-animeclarinet-animebb-animebflat-clarinet,michishirube,Michishirube Minori Chihara Bb Clarinet,Violet Evergarden ED,Minori Chihara,arr. by c3L3ry,,0,1,71,59040,81.99999999785888,31,124,114,3.6774193548387095,4,True,0,False,118,2.2183332686471338,1.0,0.9270833333333334,/data2/zachary/musescore/data/S/f/QmSfV7zr8UFD74uo9LvD4KJPrX12jhUfFHCTqsstv1pN3T.mscz,True,/data2/zachary/musescore/data/S/f/QmSfV7zr8UFD74uo9LvD4KJPrX12jhUfFHCTqsstv1pN3T.mscz,True,/data2/zachary/musescore/data/S/f/QmSfV7zr8UFD74uo9LvD4KJPrX12jhUfFHCTqsstv1pN3T.mscz,True,True,True,True,True
./data/U/C/QmUCxFTusSTtoBUJKchsEUGRHxgddPWXiMrmBJGKbdGqD7.json,./metadata/5/5907389.json,True,3.01,True,False,False,False,True,False,False,False,False,False,20,148,8192,128,4.86,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,folk,finnishgroup,finland-polka,Säkkijärven polkka,Säkkijärven polkka,,Misc Traditional,kansansävelmä,,1,1,0,91440,95.24999999753936,96,191,1056,11.0,10,True,0,False,1066,3.029414316539697,0.8863636363636364,0.9029255319148936,/data2/zachary/musescore/data/U/C/QmUCxFTusSTtoBUJKchsEUGRHxgddPWXiMrmBJGKbdGqD7.mscz,True,/data2/zachary/musescore/data/U/C/QmUCxFTusSTtoBUJKchsEUGRHxgddPWXiMrmBJGKbdGqD7.mscz,True,/data2/zachary/musescore/data/U/C/QmUCxFTusSTtoBUJKchsEUGRHxgddPWXiMrmBJGKbdGqD7.mscz,True,True,True,True,True
./data/V/j/QmVjXHHicDpEKAJutMnBQoQ5Ta4DQL8TVkhrZ9MtBNU3HX.json,./metadata/7/5969229.json,True,3.01,False,False,False,False,False,False,False,False,False,False,1,13,230,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,I will always think of you,I Will Always Think of You (Duet + Piano),From BoJack Horseman,Jane Krakowski & Colman Domingo,Avery Fieler,,0,3,0-52-52,122400,141.66666666299383,64,256,301,4.703125,73,True,50,True,424,2.673423819751114,0.9302325581395348,0.9538043478260868,/data2/zachary/musescore/data/Z/t/QmZtqfJncZyvRYQAHw1huS73CzkZt1rM8jHjaWv3iYoFy6.mscz,False,/data2/zachary/musescore/data/V/j/QmVjXHHicDpEKAJutMnBQoQ5Ta4DQL8TVkhrZ9MtBNU3HX.mscz,True,/data2/zachary/musescore/data/V/j/QmVjXHHicDpEKAJutMnBQoQ5Ta4DQL8TVkhrZ9MtBNU3HX.mscz,True,True,False,True,False
./data/U/r/QmUrSaFH44ymiqby5iYyPSvaRoyzN5B7ax3aXdmikMQNQ5.json,./metadata/4/2074111.json,True,2.06,False,False,False,False,False,False,False,False,False,False,3,1,80,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,unknownmusic-inspirational,,Failed,,,,,1,1,0,26880,27.999999999276667,1,56,80,80.0,1,True,0,False,81,2.585356758998897,1.0,0.9702380952380952,/data2/zachary/musescore/data/U/b/QmUbb8ZY2wYuiN7EbXpS6xT71CXefnfcVFxCefj2EfDQeG.mscz,False,/data2/zachary/musescore/data/U/r/QmUrSaFH44ymiqby5iYyPSvaRoyzN5B7ax3aXdmikMQNQ5.mscz,True,/data2/zachary/musescore/data/U/r/QmUrSaFH44ymiqby5iYyPSvaRoyzN5B7ax3aXdmikMQNQ5.mscz,True,True,False,True,False
./data/V/c/QmVcYo94Ww92pvbAPUYqYwFS1Yyr4jKfVGdJpFbgWWoe8t.json,./metadata/2/4672233.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Willing Quaker THO4.157,The Willing Quaker THO4.157,,Misc tunes,,,1,1,0,46080,19.1999999997472,32,192,172,5.375,4,True,0,False,176,2.5605454157700978,1.0,0.9626736111111112,/data2/zachary/musescore/data/W/A/QmWAWv9eGTm6SS63oCoHSXuDvr5eFhsXBpQpmHjB17oXnN.mscz,False,/data2/zachary/musescore/data/P/G/QmPG1UzZZKKxdCwTNCLeGkYPKs5jbu2NzHoGkQypF7fDG9.mscz,False,/data2/zachary/musescore/data/X/r/QmXrogLvEkLXF25KCgMJkGQGtoWeQX2rdk7UCvmFyRD5bf.mscz,False,True,False,False,False
./data/d/4/Qmd4CCoGLcwzTihF3NqzVkqkhE5gAvfwKkCiMjpK6S5eTQ.json,./metadata/9/4997018.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Turkish tune,Turkish tune,,Misc tunes,,,1,1,0,23040,11.99999999984,16,96,74,4.625,4,True,0,False,78,3.016326176703676,0.8378378378378378,0.921875,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
./data/c/U/QmcUJiEqaxCtNQQGTy6SxCtAss5CwCQHTkk3ModKimvmDt.json,./metadata/0/4945247.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Lannigan's ball,Lannigan's Ball 1,,Misc tunes,Joe Buchanan's Scottish Tome - Page 231.2,,1,1,0,56640,29.499999999606665,43,237,192,4.465116279069767,5,True,0,False,197,2.766476648106592,0.9739583333333334,0.942528735632184,/data2/zachary/musescore/data/R/t/QmRtFhv9bvCGPz5MWnfjtfqxqzbK62J8o2jMNzBwVjQSE8.mscz,False,/data2/zachary/musescore/data/R/t/QmRtFhv9bvCGPz5MWnfjtfqxqzbK62J8o2jMNzBwVjQSE8.mscz,False,/data2/zachary/musescore/data/Q/n/QmQntvWET6z9Eb4SVFpHxWzWjiMofPqRt6NFXeBGQgruqn.mscz,False,True,False,False,False
./data/e/Y/QmeY758mBaqsbMoGFUpuST2X5wKHiEM2mYrH1gtEseaif9.json,./metadata/3/4566988.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Y Delyn Newydd - The New Harp,Traditional music - Y Delyn,The Harp,Misc Traditional,Trad,,1,1,0,34560,33.230871479138045,26,145,118,4.538461538461538,3,True,0,False,121,2.6984915278715893,0.9830508474576272,0.925925925925926,/data2/zachary/musescore/data/T/A/QmTAa3pWYsWRzgii2M7y6mwgm65RbZ1jfRHVovS5KokH9M.mscz,False,/data2/zachary/musescore/data/T/A/QmTAa3pWYsWRzgii2M7y6mwgm65RbZ1jfRHVovS5KokH9M.mscz,False,/data2/zachary/musescore/data/d/J/QmdJcuLhoQkcRfbF8Bsz7V1cgwHD8VrMY5r2msBdMDnc1S.mscz,False,True,False,False,False
./data/Y/s/QmYseFJqvE4Q24qvtbQBsyqwFnfnDFDH7mPpR7G1sHjUnK.json,./metadata/7/4705029.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Huntsman's Chorus,Traditional music - Huntsman's Chorus,,Misc Traditional,Traditional,,1,1,0,61440,63.99999999834667,36,129,132,3.6666666666666665,3,True,0,False,135,2.4555864038171737,1.0,0.939453125,/data2/zachary/musescore/data/P/H/QmPHLTqxpb6ZVDG4rpYruUyhakr69in7oCV2NPErcJYeqv.mscz,False,/data2/zachary/musescore/data/P/H/QmPHLTqxpb6ZVDG4rpYruUyhakr69in7oCV2NPErcJYeqv.mscz,False,/data2/zachary/musescore/data/d/A/QmdAFVC176pDNhiLA1RruPyxqzW1AVYs4QRd42CJwTFdid.mscz,False,True,False,False,False
./data/c/M/QmcM4XsaAENfzqrUAYgkesnkerQHceNqhb7mr4PYp2M22W.json,./metadata/9/4921395.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Angle Cain Tune,Traditional music - Angle Cain Tune,,Misc Traditional,Trad.,,1,1,0,30720,31.999999999173333,36,68,162,4.5,16,True,0,False,178,2.7783052254057097,0.9506172839506172,0.9440104166666666,/data2/zachary/musescore/data/e/u/QmeuyXBmAiUY8bJjBZPHcyCZU7giY4ZU3oSh3jyX9BPvtv.mscz,False,/data2/zachary/musescore/data/e/u/QmeuyXBmAiUY8bJjBZPHcyCZU7giY4ZU3oSh3jyX9BPvtv.mscz,False,/data2/zachary/musescore/data/e/u/QmeuyXBmAiUY8bJjBZPHcyCZU7giY4ZU3oSh3jyX9BPvtv.mscz,False,True,False,False,False
./data/P/U/QmPUopN6RjuXjBZFWwjRg8BRfcixMjTyw55taVcdqDuQa6.json,./metadata/8/5789601.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,7,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,IN MEMORIAM (Roberts),IN MEMORIAM (Roberts) - Caradog Roberts,,Caradog Roberts,,,0,2,0-91,16800,19.999999999480952,9,36,114,12.666666666666666,1,True,1,True,116,2.98922092947236,0.9210526315789472,0.9895833333333334,/data2/zachary/musescore/data/a/e/Qmae2NQ3qa7LtMvituRdAF9Uy2Uj99QW6cK29z3PULzhCv.mscz,False,/data2/zachary/musescore/data/P/U/QmPUopN6RjuXjBZFWwjRg8BRfcixMjTyw55taVcdqDuQa6.mscz,True,/data2/zachary/musescore/data/P/U/QmPUopN6RjuXjBZFWwjRg8BRfcixMjTyw55taVcdqDuQa6.mscz,True,True,False,True,False
./data/c/s/Qmcs9rXmYdD3JmuJvzJud8PGU3Gn5J7qLRu3rP1PtinsQt.json,./metadata/9/5765191.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,There's peace that passes telling,There's peace that passes telling,,Misc Traditional,,,1,1,0,16800,20.69996159953885,10,35,109,10.9,6,True,0,False,115,2.6317492447109663,1.0,0.9583333333333334,/data2/zachary/musescore/data/d/a/QmdaDUP6oT6F8GzuiwAH1p2fM3mFDjCFJAVKBqVnBs1zTJ.mscz,False,/data2/zachary/musescore/data/d/a/QmdaDUP6oT6F8GzuiwAH1p2fM3mFDjCFJAVKBqVnBs1zTJ.mscz,False,/data2/zachary/musescore/data/c/s/Qmcs9rXmYdD3JmuJvzJud8PGU3Gn5J7qLRu3rP1PtinsQt.mscz,True,True,False,True,False
./data/S/M/QmSM63Yt6KN98E3R8fyy1wEcD3KTi6L7fwuF4YXSemb1db.json,./metadata/2/5904498.json,True,3.01,False,False,False,False,True,False,False,False,False,False,2,11,734,18,4.62,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,classical,,,Dolly Suite Op.56,Fauré - Dolly Suite No. 3: Le Jardin de Dolly,,Gabriel Fauré,Gabriel Fauré,,0,2,0-0,76320,137.73105216282443,53,159,1196,22.56603773584905,341,True,0,False,1537,3.259046478380539,0.8361486486486487,0.9460470085470084,/data2/zachary/musescore/data/R/N/QmRNeyqi6H3oAWnke6kN4KNNRzxdVip48GiVz5Q565zKaD.mscz,False,/data2/zachary/musescore/data/R/N/QmRNeyqi6H3oAWnke6kN4KNNRzxdVip48GiVz5Q565zKaD.mscz,False,/data2/zachary/musescore/data/d/j/Qmdjg6kQGLDjAZCmbewUZqabGCEvJtB7VCdVcafhU5Dq6S.mscz,False,True,True,False,False
./data/R/e/QmReob5t96MPjkUesryxMWLj2MHCJY2ziHW8FK1PNMJGo2.json,./metadata/2/4583679.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Health. PFD2.163,The Health. PFD2.163,,Misc tunes,,,1,1,0,61440,76.80007679619841,32,64,136,4.25,3,True,0,False,139,2.6459186175118807,0.9705882352941176,0.943359375,/data2/zachary/musescore/data/R/K/QmRKidnZuAqHqviw9qy4fSo9Eye3RPSYXPoQrH1isje22f.mscz,False,/data2/zachary/musescore/data/d/3/Qmd3Da5UErx3SniWbABTCneSPkHnPZDGYcDkbXrcmTdrFQ.mscz,False,/data2/zachary/musescore/data/T/w/QmTwR2WxNpoiyf6PouqHbHszdo7ChirdftkQ4u4E4JryNk.mscz,False,True,False,False,False
./data/U/5/QmU5JKfmwNHVyqt1dJEa9BZhikaNSYVih4Atnm8we3GREN.json,./metadata/3/4889732.json,True,2.06,True,False,False,False,True,False,False,False,False,False,13,39,4036,19,4.95,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,classical,stringsgroup-thescoreadvicegroup-appreciatingclassicalmusic-music-gustavmahler,piccolo-flute-clarinet-bassclarinet-oboe-englishhorn-bassoon-contrabassoon-frenchhorn-trumpet-trombone-tuba-timipini-cymbals-bassdrum-triangle-tamtam-violin-viola-cello-contrabass-a-minor,Symphony No.5,Stürmisch bewegt mit größter Vehemenz from Mahler's 5th Symphony,,Gustav Mahler,Gustav Mahler,,0,27,0-40-40-40-41-42-43-46-47-48-48-48-56-56-57-58-60-68-69-70-70-71-71-71-71-72-73,1030072,1841.7759867073123,722,1101,25109,34.77700831024931,10523,True,0,False,35632,3.5086886783411315,0.6649332306111967,0.8335774739583334,/data2/zachary/musescore/data/U/5/QmU5JKfmwNHVyqt1dJEa9BZhikaNSYVih4Atnm8we3GREN.mscz,True,/data2/zachary/musescore/data/U/5/QmU5JKfmwNHVyqt1dJEa9BZhikaNSYVih4Atnm8we3GREN.mscz,True,/data2/zachary/musescore/data/U/5/QmU5JKfmwNHVyqt1dJEa9BZhikaNSYVih4Atnm8we3GREN.mscz,True,True,True,True,True
./data/Y/Q/QmYQRVEdSum39RHRUyr1BzzHFaNBFvTFFbenAknpYLjgf3.json,./metadata/1/4808932.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Orton Lodge. WI.064,by Irwin - Orton Lodge. WI.064,,by Irwin,by Irwin,,1,1,0,23040,7.999999999895556,18,97,74,4.111111111111111,15,True,0,False,89,2.893875334344714,0.972972972972973,0.9288194444444444,/data2/zachary/musescore/data/Z/T/QmZT8hxNxwW97ydCULxXCXv9s7yZNJau2hdnaZ2ppwuVni.mscz,False,/data2/zachary/musescore/data/Q/k/QmQkWUfU6cxAmCCxwmXp2h2myrNQtCv3nHomZW2GAC5ndJ.mscz,False,/data2/zachary/musescore/data/Q/k/QmQkWUfU6cxAmCCxwmXp2h2myrNQtCv3nHomZW2GAC5ndJ.mscz,False,True,False,False,False
./data/b/x/QmbxKo4ymEkzvTtJbQjAAQhFJDVmMHUEtBhPn2fVu9k1EM.json,./metadata/8/4561589.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,6,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Cantar De Ronda,Traditional music - Cantar de Ronda (CT 201),,Misc Traditional,Tradicional,,1,1,0,14400,8.333333333221448,11,61,49,4.454545454545454,2,True,0,False,51,2.093425830294485,1.0,0.8898809523809523,/data2/zachary/musescore/data/c/p/QmcphuBVnS8WPCgUMnr8bTDQMoKAkgWix4o3KdvDcU1CcC.mscz,False,/data2/zachary/musescore/data/c/p/QmcphuBVnS8WPCgUMnr8bTDQMoKAkgWix4o3KdvDcU1CcC.mscz,False,/data2/zachary/musescore/data/N/U/QmNUsQBdtpZgxCCpAnwQWqCKvpS5Tn5GXfsv2UAnRPRqtu.mscz,False,True,False,False,False
./data/f/1/Qmf1K5ob3ARW46HqurZqePvjrVQrFaXDH6se8ZpJ7GJ7cp.json,./metadata/6/4917292.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Plethen Newlyn,Plethen Newlyn,,Misc tunes,,,1,1,0,205920,214.4999999944588,126,440,390,3.095238095238096,5,True,0,False,395,2.827608057601376,0.8923076923076924,0.972157320872274,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
./data/Z/A/QmZAWzd3CLjyyjmuyMFL2yvdSZgENUjCe8S8cuMgNiXuct.json,./metadata/1/4696791.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Old Favourite,The Old Favourite,,Misc tunes,,,1,1,0,47520,24.749999999670003,34,199,154,4.529411764705882,2,True,0,False,156,2.54809540452918,1.0,0.9314236111111112,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
